ID_TRANSVERSAL,TRANSVERSAL,ID_RAMO,DESC_RAMO,ID_UR,DESC_UR,GPO_FUNCIONAL,DESC_GPO_FUNCIONAL,ID_FUNCION,DESC_FUNCION,ID_SUBFUNCION,DESC_SUBFUNCION,ID_REASIGNACION,DESC_REASIGNACION,ID_AI,DESC_AI,ID_MODALIDAD,DESC_MODALIDAD,ID_PP,DESC_PP,ID_PARTIDA_ESPECIFICA,DESC_PARTIDA_ESPECIFICA,ID_TIPOGASTO,DESC_TIPOGASTO,ID_FF,ID_ENTIDAD_FEDERATIVA,ENTIDAD_FEDERATIVA,MUNICIPIO,ID_CLAVE_CARTERA,ID_VERTIENTE,VERTIENTE,ID_PROGRAMA_PEC,PROGRAMA_PEC,ID_COMPONENTE_PEC,COMPONENTE_PEC,ID_SUBCOMPONENTE_PEC,SUBCOMPONENTE_PEC,ID_RAMA_PRODUCTIVA,RAMA_PRODUCTIVA,IMPORTE,IMPORTE _ENERO,IMPORTE _FEBRERO,IMPORTE _MARZO,IMPORTE_ABRIL,IMPORTE _MAYO,IMPORTE _JUNIO,IMPORTE _JULIO,IMPORTE _AGOSTO,IMPORTE _SEPTIEMBRE,IMPORTE _OCTUBRE,IMPORTE _NOVIEMBRE,IMPORTE _DICIEMBRE
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,3,Cobertura de la atención médica preventiva,E,Prestación de Servicios Públicos,43,Prevención y Control de Enfermedades,13202,Aguinaldo o gratificación de fin de año,1,Gasto corriente,4,16,Michoacán,NA,0,202,"Básica, 6 a 12 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,1429642.631,221406.04,4288.9,4288.9,4288.9,4288.9,4288.9,4288.9,4288.9,4288.9,4288.9,476259.82,693376.67
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,3,Cobertura de la atención médica preventiva,E,Prestación de Servicios Públicos,43,Prevención y Control de Enfermedades,13411,Compensaciones a médicos residentes,1,Gasto corriente,4,16,Michoacán,NA,0,202,"Básica, 6 a 12 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,1431144,120631,120629,121316,120411,120633,122249,122794,121499,122670,115460,112556,110296
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,3,Cobertura de la atención médica preventiva,E,Prestación de Servicios Públicos,43,Prevención y Control de Enfermedades,13301,Remuneraciones por horas extraordinarias,1,Gasto corriente,4,16,Michoacán,NA,0,202,"Básica, 6 a 12 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,1253271,123206,112187,98471,100011,98262,99823,110402,101036,97870,101196,98932,111875
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,3,Cobertura de la atención médica preventiva,E,Prestación de Servicios Públicos,43,Prevención y Control de Enfermedades,17102,Estímulos al personal operativo,1,Gasto corriente,4,16,Michoacán,NA,0,203,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,5506384,573941,225848,206764,549923,796095,203854,527118,222557,764839,525201,205910,704334
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,3,Cobertura de la atención médica preventiva,E,Prestación de Servicios Públicos,43,Prevención y Control de Enfermedades,15901,Otras prestaciones,1,Gasto corriente,4,16,Michoacán,NA,0,203,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,31420540,1846236,2143806,2078471,2052052,2083044,2076178,2028191,2148414,2149276,2070225,2103685,8640962
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,3,Cobertura de la atención médica preventiva,E,Prestación de Servicios Públicos,43,Prevención y Control de Enfermedades,15403,Asignaciones adicionales al sueldo,1,Gasto corriente,4,16,Michoacán,NA,0,203,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,7654621,572526,647169,629024,620732,629023,626399,624147,642995,631454,625032,703060,703060
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,3,Cobertura de la atención médica preventiva,E,Prestación de Servicios Públicos,43,Prevención y Control de Enfermedades,15402,Compensación garantizada,1,Gasto corriente,4,16,Michoacán,NA,0,203,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,3367450,160838,340392,259181,256650,283857,297657,286377,292237,287871,286908,309376,306106
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,3,Cobertura de la atención médica preventiva,E,Prestación de Servicios Públicos,43,Prevención y Control de Enfermedades,15401,Prestaciones establecidas por condiciones generales de trabajo o contratos colectivos de trabajo,1,Gasto corriente,4,16,Michoacán,NA,0,203,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,1013480.852,180311.12,82587.76,75247.83,76840.89,77522.12,72706.8,72519.98,110048.66,72002.21,67043.86,66688.82,59960.8
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,3,Cobertura de la atención médica preventiva,E,Prestación de Servicios Públicos,43,Prevención y Control de Enfermedades,13202,Aguinaldo o gratificación de fin de año,1,Gasto corriente,4,16,Michoacán,NA,0,201,"Primera Infancia, 0 a 5 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,3554056.369,550409.96,10662.1,10662.1,10662.1,10662.1,10662.1,10662.1,10662.1,10662.1,10662.1,1183970.18,1723717.33
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,3,Cobertura de la atención médica preventiva,E,Prestación de Servicios Públicos,43,Prevención y Control de Enfermedades,13201,Primas de vacaciones y dominical,1,Gasto corriente,4,16,Michoacán,NA,0,201,"Primera Infancia, 0 a 5 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,1630200,13353,15400,15973,696335,20711,15682,15213,13591,16710,12602,17601,777029
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,3,Cobertura de la atención médica preventiva,E,Prestación de Servicios Públicos,43,Prevención y Control de Enfermedades,13101,Prima quinquenal por años de servicios efectivos prestados,1,Gasto corriente,4,16,Michoacán,NA,0,201,"Primera Infancia, 0 a 5 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,894766,77990,77992,73712,73443,73765,73840,73984,74278,74509,74855,70374,76024
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,3,Cobertura de la atención médica preventiva,E,Prestación de Servicios Públicos,43,Prevención y Control de Enfermedades,12301,Retribuciones por servicios en período de formación profesional,1,Gasto corriente,4,16,Michoacán,NA,0,201,"Primera Infancia, 0 a 5 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,880471,53592,57788,69236,81533,78295,77441,74888,79091,76501,74957,77764,79385
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,3,Cobertura de la atención médica preventiva,E,Prestación de Servicios Públicos,43,Prevención y Control de Enfermedades,12101,Honorarios,1,Gasto corriente,4,16,Michoacán,NA,0,201,"Primera Infancia, 0 a 5 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,68754,5735,5729,5729,5729,5729,5729,5729,5729,5729,5729,5729,5729
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,3,Cobertura de la atención médica preventiva,E,Prestación de Servicios Públicos,43,Prevención y Control de Enfermedades,11301,Sueldos base,1,Gasto corriente,4,16,Michoacán,NA,0,201,"Primera Infancia, 0 a 5 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,43654134,3765129,3759932,3601891,3553929,3625824,3617197,3538467,3727019,3648735,3600625,3320410,3894976
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,13410,Compensación por actualización y formación académica,1,Gasto corriente,4,16,Michoacán,NA,0,202,"Básica, 6 a 12 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,561922,46729,47985,46509,45902,46568,46387,45448,48081,46998,46269,47388,47658
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,13410,Compensación por actualización y formación académica,1,Gasto corriente,4,16,Michoacán,NA,0,202,"Básica, 6 a 12 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,17512989.67,1456380.99,1495510.43,1449498.59,1430588.03,1451338.39,1445708.42,1416429.47,1498511.82,1464754.21,1442034.58,1476911.85,1485322.89
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,35801,"Servicios de lavandería, limpieza e higiene",1,Gasto corriente,4,16,Michoacán,NA,0,203,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,10548363,1558678,1771967,1771967,1771967,1771967,1771976,129841,0,0,0,0,0
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,44102,Gastos por servicios de traslado de personas,1,Gasto corriente,4,16,Michoacán,NA,0,203,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,14241461,8073756,2899479,2899481,73749,73749,73749,73749,73749,0,0,0,0
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,22301,Utensilios para el servicio de alimentación,1,Gasto corriente,4,16,Michoacán,NA,0,203,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,10000,0,10000,0,0,0,0,0,0,0,0,0,0
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,22102,"Productos alimenticios para personas derivado de la prestación de servicios públicos en unidades de salud, educativas, de readaptación social y otras",1,Gasto corriente,4,16,Michoacán,NA,0,203,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,3471851.541,900194.72,536731.43,536731.44,536731.43,536731.43,212367.14,212363.95,0,0,0,0,0
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,35701,Mantenimiento y conservación de maquinaria y equipo,1,Gasto corriente,4,16,Michoacán,NA,0,203,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,1731713,600936,99999,99999,243593,243593,243595,99999,99999,0,0,0,0
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,35102,Mantenimiento y conservación de inmuebles para la prestación de servicios públicos,1,Gasto corriente,4,16,Michoacán,NA,0,203,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,1111089,200000,400000,0,76500,185306,153342,95941,0,0,0,0,0
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,33901,Subcontratación de servicios con terceros,1,Gasto corriente,4,16,Michoacán,NA,0,203,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,15662988,5015963,2649997,2499998,2499998,1614040,1349998,32994,0,0,0,0,0
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,32401,Arrendamiento de equipo e instrumental médico y de laboratorio,1,Gasto corriente,4,16,Michoacán,NA,0,203,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,1520521,270526,249999,249999,249999,249999,249999,0,0,0,0,0,0
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,31401,Servicio telefónico convencional,1,Gasto corriente,4,16,Michoacán,NA,0,203,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,332000,28214,28214,28214,28214,28214,28214,28214,28214,28214,28214,28230,21630
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,31301,Servicio de agua,1,Gasto corriente,4,16,Michoacán,NA,0,203,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,2939653,2939653,0,0,0,0,0,0,0,0,0,0,0
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,31201,Servicio de gas,1,Gasto corriente,4,16,Michoacán,NA,0,203,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,3370972,408492,408492,408492,408492,408492,408506,229999,229999,229999,230009,0,0
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,31101,Servicio de energía eléctrica,1,Gasto corriente,4,16,Michoacán,NA,0,203,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,20246390,1687211,1687199,1687199,1687199,1687199,1687199,1687199,1687199,1687199,1687199,1687199,1687189
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,26105,"Combustibles, lubricantes y aditivos para maquinaria, equipo de producción y servicios administrativos",1,Gasto corriente,4,16,Michoacán,NA,0,203,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,757000,528951,177654,50395,0,0,0,0,0,0,0,0,0
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,13410,Compensación por actualización y formación académica,1,Gasto corriente,4,16,Michoacán,NA,0,201,"Primera Infancia, 0 a 5 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,25093902.33,2086810.01,2142877.57,2076948.41,2049851.97,2079584.61,2071517.58,2029564.53,2147178.18,2098807.79,2066253.42,2116228.15,2128280.11
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,12301,Retribuciones por servicios en período de formación profesional,1,Gasto corriente,4,16,Michoacán,NA,0,201,"Primera Infancia, 0 a 5 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,2036217,123941,133642,160118,188557,181067,179094,173189,182910,176920,173348,179841,183590
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,12101,Honorarios,1,Gasto corriente,4,16,Michoacán,NA,0,201,"Primera Infancia, 0 a 5 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,2095,2095,0,0,0,0,0,0,0,0,0,0,0
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,15901,Otras prestaciones,1,Gasto corriente,4,16,Michoacán,NA,0,202,"Básica, 6 a 12 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,72664317,4269678,4957846,4806750,4745652,4817325,4801447,4690471,4968502,4970496,4787679,4865060,19983411
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,13407,Compensaciones adicionales por servicios especiales,1,Gasto corriente,4,16,Michoacán,NA,0,201,"Primera Infancia, 0 a 5 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,165052,12021,14154,13766,13590,13925,13756,13505,14171,13900,13654,14171,14439
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,12101,Honorarios,1,Gasto corriente,4,16,Michoacán,NA,0,201,"Primera Infancia, 0 a 5 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,159001,13251,13250,13250,13250,13250,13250,13250,13250,13250,13250,13250,13250
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,11301,Sueldos base,1,Gasto corriente,4,16,Michoacán,NA,0,201,"Primera Infancia, 0 a 5 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,1331479,114840,114680,109860,108397,110590,110327,107925,113676,111289,109821,101275,118799
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,15403,Asignaciones adicionales al sueldo,1,Gasto corriente,4,16,Michoacán,NA,0,202,"Básica, 6 a 12 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,233458,17458,19738,19185,18932,19185,19105,19036,19611,19259,19063,21443,21443
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,15401,Prestaciones establecidas por condiciones generales de trabajo o contratos colectivos de trabajo,1,Gasto corriente,4,16,Michoacán,NA,0,202,"Básica, 6 a 12 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,84701,15070,6902,6289,6422,6479,6076,6061,9197,6018,5603,5573,5011
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,15403,Asignaciones adicionales al sueldo,1,Gasto corriente,4,16,Michoacán,NA,0,202,"Básica, 6 a 12 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,17702392,1324051,1496670,1454706,1435530,1454704,1448637,1443428,1487016,1460327,1445475,1625924,1625924
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,15401,Prestaciones establecidas por condiciones generales de trabajo o contratos colectivos de trabajo,1,Gasto corriente,4,16,Michoacán,NA,0,202,"Básica, 6 a 12 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,6423551,1142828,523451,476930,487027,491343,460823,459640,697501,456358,424931,422682,380037
8,"Recursos para la atención de niñas, niños y adolescentes",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,15402,Compensación garantizada,1,Gasto corriente,4,16,Michoacán,NA,0,202,"Básica, 6 a 12 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,102702,4906,10381,7905,7827,8657,9078,8734,8913,8780,8750,9435,9336
